hubert_prob,label
0.0411941116659322,0
0.8867252270742874,1
0.9941558057972062,1
0.8456198415064398,1
0.23237005708886982,0
0.228909781737838,0
0.39528213527941425,0
0.3037551477405073,0
0.3268117541032329,0
0.08002289701487947,0
0.12602321386716542,0
0.7903855311539237,0
0.14024738307116955,0
0.0012965329703981674,0
0.12289202665201593,0
0.029991975887660196,0
0.5433535497385374,0
0.17103348625588544,0
0.18401825716826442,0
0.48513102916972756,0
0.055655149781872734,0
0.17030354632864095,0
0.8934050309386601,0
0.350745842439088,0
0.5396329556776973,0
0.963793162105575,1
0.9731643642908423,1
0.09191725013349093,1
0.0029555878809553694,0
0.038310018201783036,0
0.14139499227955618,0
0.9352812670455534,1
0.9096408916997697,1
0.7529486196946397,1
0.006033819035689261,0
0.08485541621052123,0
0.1470995158332982,0
0.6501025392854061,1
0.5668601283199912,1
0.7763366371271854,1
0.5577873004668543,0
0.45154156695548214,0
0.012470226743076532,0
0.005676997696744558,0
0.026081906891132656,0
0.1470995158332982,0
0.9660731578501791,1
0.908319327447367,1
0.5553605820855293,1
0.9694427275107949,1
0.9835285309232179,1
0.8379857292776938,1
0.035985812908877333,0
0.950802570812534,1
0.9096408916997697,1
0.8700493446086653,1
0.9359082185456924,1
0.939349086508669,1
0.0677007591901061,1
0.008600975060523946,0
0.045530456450935744,0
0.18920669640691315,0
0.4071940071093711,1
0.48772979501684827,1
0.5499696391402846,1
0.0037105177928207188,0
0.042903290455333344,0
0.151611760513905,0
0.11040005768761856,1
0.32520219748792534,1
0.5068352208750997,1
0.9359082185456924,1
0.9433539877617121,1
0.8390634438659433,1
0.9921152314625565,1
0.9819994509570434,1
0.668221159883552,1
0.10945054021606937,0
0.05333441159112065,0
0.2113163268115998,0
0.06340731850182853,0
0.986842772544265,1
0.9849888119719984,1
0.8475980024201087,1
0.2741253713546325,0
0.04822754324582873,0
0.2113163268115998,0
0.11969609235355966,1
0.5068352208750997,1
0.6985853739712475,1
0.2842601939158679,0
0.07137106883512252,0
0.0457663423249768,0
0.14306134883275914,0
0.06240573306317632,0
0.24553490904820596,0
0.12002827677620827,0
0.9363178976457818,1
0.9554758007768271,1
0.29419426567935286,1
0.9502096129486519,1
0.9812978075686865,1
0.5474010278847561,1
0.9922004874629443,1
0.9820895001998158,1
0.9001530324420407,1
0.9874295288894754,1
0.9785746763782278,1
0.8493528974347403,1
0.2741253713546325,0
0.04900557675171019,0
0.2204186780027408,0
0.9921152314625565,1
0.9785746763782278,1
0.668221159883552,1
0.2605701547922218,0
0.060042517930019315,0
0.24265333023611757,0
0.9930576498278677,1
0.9858761631644298,1
0.668221159883552,1
0.9911276700825765,1
0.9858761631644298,1
0.668221159883552,1
0.38430103290077156,0
0.16081494731237014,0
0.008166641796664962,0
0.48102286678366823,0
0.006529347348662588,0
0.7984611689198917,0
0.9379296863370128,1
0.8988542388725068,1
0.07873829858222044,0
0.13214907976981383,0
0.8532624181361629,0
0.9084282075235415,1
0.6777279968191247,1
0.07873829858222044,0
0.10563508193549416,0
0.9250714044969875,1
0.9248471786005706,1
0.0032554557242315024,0
0.8097053127166951,0
0.07873829858222044,0
0.13214907976981383,0
0.9204928709731216,1
0.935030852491399,1
0.9250714044969875,1
0.9227149374714421,1
0.9255540297368273,1
0.8180216666391473,1
0.9250714044969875,1
0.8171963756702185,1
0.06058828465124915,0
0.08298938674586466,0
0.8197862893121146,0
0.6622190762671026,1
0.3159333207974635,1
0.10474186036515039,0
0.1388602101773391,0
0.9144740835331726,1
0.9354453257914525,1
0.9431705230100464,1
0.9123432322877539,1
0.010392410757354788,0
0.9806638746134817,1
0.24367409190484215,0
0.057592823418410925,0
0.5699658681905114,1
0.0035699977799847856,0
0.13025781191380362,0
0.28265422993589373,1
0.966932478902227,1
0.08027753294675413,0
0.21950171495214676,0
0.9806638746134817,1
0.07389751439114782,0
0.9855340919608627,1
0.016797524459015938,0
0.011965798972929419,0
0.668378575988977,0
0.4276134838752616,0
0.22668732399954925,0
0.4595503301978544,0
0.6123082093554637,0
0.42023648703250527,0
0.25584731042065945,0
0.01653050197450964,0
0.20161474331543455,0
0.034205638459886306,0
0.0048453426657030915,0
0.002777638520163162,0
0.080952166456606,0
0.012556316426087908,0
0.9115032568829348,1
0.4743328488342839,0
0.9292199265290039,1
0.4390265441933619,0
0.9213858440991648,1
0.8348985464538435,0
0.00029715095531296885,0
0.006876512133873414,0
0.6624795275466561,0
0.9196320939975332,1
0.6285580066607153,1
0.09697502945203491,0
0.9037574617276557,1
0.8369674335934574,1
0.38435515146194094,0
0.8968367195146145,1
0.41946868888608824,0
0.9048108412383771,1
0.9195320071587606,1
0.7304947669412454,0
0.12562507272173418,0
0.2541321897603145,0
0.32522016804008574,0
0.15553718161818977,0
0.05648961853970921,0
0.5010858309127052,0
0.004688617190254631,0
0.006401542015866648,0
0.035170312747827635,0
0.29608388054590074,0
0.8766908278274457,1
0.09534639750868802,0
0.12726381320754535,0
0.7914215896147198,1
0.09133555458508819,0
0.8059120268770674,1
0.442913883739842,0
0.03844547944489263,0
0.13075421480688648,0
0.8059120268770674,1
0.8857202774369267,1
0.8592527139160551,1
0.8059120268770674,1
0.2502660522896242,0
0.0071653111010068484,0
0.8731294781120698,1
0.13022059524784235,0
0.8059120268770674,1
0.8857202774369267,1
0.0033549638671018745,0
0.0011666726875026552,0
0.18375610761320801,0
0.22971188837237716,0
0.00920990620407153,0
0.10858113196209078,0
0.3953248473104797,1
0.0351561232998414,0
0.9424585261393055,1
0.03342804388157681,0
0.9532857296716423,1
0.37428808484780024,0
0.0590736326052456,0
0.010748266138403973,0
0.5084367558936561,0
0.9800414590623323,1
0.9648072056799976,1
0.7107522831990134,0
0.9424585261393055,1
0.9432343234347923,1
0.05408312065791506,0
0.9729198834526963,1
0.03551058898304926,0
0.9432343234347923,1
0.9532857296716423,1
0.07353896531198666,0
0.004174419958290947,0
0.2548726369601675,0
0.0381345344530729,0
0.0029085623248454318,0
0.7980216003439095,0
0.026317794263133236,0
0.18198793994050852,0
0.000372265495985401,0
0.02138140348544553,0
0.0011553637959336163,0
0.08819180485688487,0
0.002543331033415145,0
0.002008437208509778,0
0.1143173181144128,0
0.2736820189132232,0
0.18652142171577857,0
0.7610229406126697,0
0.001595668189456056,0
0.014831222178643072,0
0.47368070167502907,0
0.8289440068203506,1
0.009931413847809418,0
0.8036610473773325,1
0.4465720492542667,0
0.8318680350260331,1
0.09987058434773459,0
0.003359774057442749,0
0.000838126474311426,0
0.3469500294619929,0
0.8431822486420951,1
0.830657629647196,1
0.577724508256635,0
0.7998007619502707,1
0.8203881963712714,1
0.07316554483340935,0
0.8297607053798501,1
0.015178997204304226,0
0.825478190196052,1
0.8431822486420951,1
0.004129480538167061,0
0.001168025172325041,0
0.06533133655291899,0
0.07123979974932401,0
0.0009009412163318595,0
0.22264583552671469,0
0.1687728057286154,0
0.19391190643204434,0
0.003608860241512568,0
0.023780534046181263,0
